holdout_key,key,case,model,lookback,shift,best_hp_json,best_cv_RMSE,best_cv_MAE,best_cv_MAPE,best_cv_MSPE,best_cv_MedAE,best_cv_MedAPE,holdout_RMSE,holdout_MSPE,holdout_MAE,holdout_MAPE,holdout_MedAE,holdout_MedAPE
Macro Only||RandomForest||lb=5||shift=1||HOLDOUT,Macro Only||RandomForest||lb=5||shift=1,Macro Only,RandomForest,5,1,"{""n_estimators"": 500, ""max_depth"": 30, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.9856499763454,7.316081395562633,0.5577375190794929,0.004800746426982699,6.397643042401114,0.4887582795650326,7.353641418040041,0.0029048284914953357,5.656398267991162,0.41431974367283225,4.667922400010184,0.337956348321876
Macro Only||XGBoost||lb=5||shift=1||HOLDOUT,Macro Only||XGBoost||lb=5||shift=1,Macro Only,XGBoost,5,1,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""min_child_weight"": 3}",9.317749979624084,7.548928021015502,0.5754893970936292,0.0051532829699582955,6.52392578125,0.4975482822356252,7.395582856054253,0.002937250452379443,5.609665643601191,0.4108522559523563,4.643310546875,0.3467718948984494
Macro Only||RandomForest||lb=10||shift=1||HOLDOUT,Macro Only||RandomForest||lb=10||shift=1,Macro Only,RandomForest,10,1,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",8.896762423582103,7.2311503268262385,0.5507472575775079,0.004691396703578346,6.122273234241931,0.4670384807531897,7.410435491545184,0.0029329550964442117,5.765637387787144,0.42155261966939733,4.896736800918347,0.3581579423606678
Macro Only||XGBoost||lb=10||shift=1||HOLDOUT,Macro Only||XGBoost||lb=10||shift=1,Macro Only,XGBoost,10,1,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.03, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""min_child_weight"": 1}",9.300065501541326,7.456638019728625,0.5682761173011566,0.0051161238045478435,6.71868896484375,0.5108982041068884,7.29125760880482,0.002844045503315127,5.6224754130945795,0.41138900041393334,4.71051025390625,0.34616655056495593
Macro Only||RandomForest||lb=20||shift=1||HOLDOUT,Macro Only||RandomForest||lb=20||shift=1,Macro Only,RandomForest,20,1,"{""n_estimators"": 200, ""max_depth"": 30, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",8.86204887707839,7.225846947884516,0.5510657127214829,0.0046986672104352015,6.376097790098044,0.49124622778864774,7.27689221371243,0.0028118828461079406,5.707267334079432,0.41650424849833323,4.86985081331477,0.36453007299097806
Macro Only||XGBoost||lb=20||shift=1||HOLDOUT,Macro Only||XGBoost||lb=20||shift=1,Macro Only,XGBoost,20,1,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""min_child_weight"": 5}",8.859797776360436,7.150286857429368,0.5455198021635641,0.0047091724020351415,6.145965576171875,0.4749419447638354,7.236352335850806,0.0027927122024862874,5.6032144052011,0.4093938348206357,4.53973388671875,0.3304346763501735
Macro Only||RandomForest||lb=30||shift=1||HOLDOUT,Macro Only||RandomForest||lb=30||shift=1,Macro Only,RandomForest,30,1,"{""n_estimators"": 500, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.928973061970916,7.282378710988098,0.556278964678437,0.004788727370907146,6.355628041667927,0.4921821955569769,7.23508358792773,0.0027867878912194682,5.652677879467036,0.41256269302087417,5.000096001642532,0.36687825879077823
Macro Only||XGBoost||lb=30||shift=1||HOLDOUT,Macro Only||XGBoost||lb=30||shift=1,Macro Only,XGBoost,30,1,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""min_child_weight"": 3}",9.003304547307163,7.3148438988662345,0.5588564302936063,0.0048795764177748295,6.3985443115234375,0.4962102049685431,7.136701669235247,0.0027191992193662485,5.538929763349515,0.4045714258820975,4.7821044921875,0.3481345071295114
Macro Only||RandomForest||lb=60||shift=1||HOLDOUT,Macro Only||RandomForest||lb=60||shift=1,Macro Only,RandomForest,60,1,"{""n_estimators"": 500, ""max_depth"": 30, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.521454529136522,6.981093325575509,0.5396775895752935,0.004415621314573826,5.985311934840752,0.4636090266903983,7.448324759331332,0.002939958229890144,5.808597685911817,0.42237508375235777,4.816873861505087,0.350787492351957
Macro Only||XGBoost||lb=60||shift=1||HOLDOUT,Macro Only||XGBoost||lb=60||shift=1,Macro Only,XGBoost,60,1,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""min_child_weight"": 5}",8.504498310595011,7.050907176929517,0.5448848657414312,0.0043721995199478185,5.8164520263671875,0.4534778336690772,7.567512101411638,0.003031476232330865,5.91118691184304,0.4296818742799604,4.80157470703125,0.3511672622124376
Macro Only||RandomForest||lb=90||shift=1||HOLDOUT,Macro Only||RandomForest||lb=90||shift=1,Macro Only,RandomForest,90,1,"{""n_estimators"": 300, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",6.895297255665209,5.49803837923658,0.42901898971942537,0.002941488431661031,4.707422050361894,0.3655413677499902,7.421528225575013,0.0029220332407309865,5.720534543592089,0.4156991301628588,4.725932732222191,0.33964757426488273
Macro Only||XGBoost||lb=90||shift=1||HOLDOUT,Macro Only||XGBoost||lb=90||shift=1,Macro Only,XGBoost,90,1,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.03, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""min_child_weight"": 7}",6.876465132748511,5.4881536310369325,0.4285797009476089,0.0029271211861821712,4.9305419921875,0.3860670697125362,7.960547239787452,0.0033460745062321674,6.252910457245291,0.45382993603678917,4.8966064453125,0.35600718297652173
Macro + Event||RandomWalk||lb=5||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=5||shift=1,Macro + Event,RandomWalk,5,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=10||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=10||shift=1,Macro + Event,RandomWalk,10,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=20||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=20||shift=1,Macro + Event,RandomWalk,20,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=30||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=30||shift=1,Macro + Event,RandomWalk,30,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=60||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=60||shift=1,Macro + Event,RandomWalk,60,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=90||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=90||shift=1,Macro + Event,RandomWalk,90,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Event||SARIMA||lb=5||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=5||shift=1,Macro + Event,SARIMA,5,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.12762141154367773,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=10||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=10||shift=1,Macro + Event,SARIMA,10,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.12762141154367773,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=20||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=20||shift=1,Macro + Event,SARIMA,20,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.12762141154367773,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=30||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=30||shift=1,Macro + Event,SARIMA,30,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.12762141154367773,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=60||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=60||shift=1,Macro + Event,SARIMA,60,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.12762141154367773,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=90||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=90||shift=1,Macro + Event,SARIMA,90,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.12762141154367773,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||RandomForest||lb=5||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=5||shift=1,Macro + Event,RandomForest,5,1,"{""n_estimators"": 200, ""max_depth"": 30, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.891568448315745,7.221798272210428,0.5507513535628752,0.004714516531393238,6.04134599710801,0.4704198544208646,7.293850416437783,0.0028612304839383596,5.572034489200945,0.4082450146357065,4.7275945874553145,0.34577966713281266
Macro + Event||XGBoost||lb=5||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=5||shift=1,Macro + Event,XGBoost,5,1,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.03, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""min_child_weight"": 5}",9.271352015728963,7.5416502332435025,0.5749439464115711,0.005101256942186572,6.180328369140625,0.46228036934416694,7.729636481817264,0.0032044236229505658,6.01089385061553,0.44008277939520285,5.2247314453125,0.3850199555644348
Macro + Event||RandomForest||lb=10||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=10||shift=1,Macro + Event,RandomForest,10,1,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.737569752331552,7.070641277062514,0.539068462568295,0.004556792632580775,6.018544878233342,0.4589783847232582,7.185630796963677,0.0027652566185811483,5.571175080950858,0.4076906456888745,4.691992817652022,0.34911274477854004
Macro + Event||XGBoost||lb=10||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=10||shift=1,Macro + Event,XGBoost,10,1,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""min_child_weight"": 1}",8.92460454658382,7.238517841782145,0.5519483414632962,0.004741325421188472,6.25830078125,0.4772849977409114,7.183088504994559,0.002765129870386322,5.496902330786781,0.4022946943270853,4.4000244140625,0.32680527518593755
Macro + Event||RandomForest||lb=20||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=20||shift=1,Macro + Event,RandomForest,20,1,"{""n_estimators"": 300, ""max_depth"": 15, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",8.814235360694079,7.203232548507478,0.5492906061201192,0.004645264523602914,6.194985226801947,0.47585349776067337,7.185931042615867,0.0027521962332307196,5.619712689537734,0.4105683679584817,4.710414368899251,0.34596128613610544
Macro + Event||XGBoost||lb=20||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=20||shift=1,Macro + Event,XGBoost,20,1,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""min_child_weight"": 5}",8.724365240685914,7.057828995882702,0.5386126727132796,0.004555236093354856,6.033355712890625,0.4601202912304195,6.979068597185412,0.002606861673313872,5.430683842411748,0.39718757443383435,4.75048828125,0.34943323548423877
Macro + Event||RandomForest||lb=30||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=30||shift=1,Macro + Event,RandomForest,30,1,"{""n_estimators"": 200, ""max_depth"": 30, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",8.990033900772623,7.319746511809549,0.5592168641991717,0.004858123443874181,6.3688813311782155,0.4945111739525898,7.300987942725517,0.00283590368212653,5.730095159027197,0.4181865783790308,4.786850021230293,0.34990635578603163
Macro + Event||XGBoost||lb=30||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=30||shift=1,Macro + Event,XGBoost,30,1,"{""n_estimators"": 500, ""max_depth"": 7, ""learning_rate"": 0.03, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""min_child_weight"": 3}",9.282178782444596,7.528732120138542,0.5752282174971465,0.005087107206484276,6.6312255859375,0.5056240773713232,7.34569995048341,0.002871323574646114,5.707072137628944,0.4163770349057541,4.752685546875,0.35654758049792307
Macro + Event||RandomForest||lb=60||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=60||shift=1,Macro + Event,RandomForest,60,1,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",8.571251361926773,7.0642358820497115,0.5459572213572786,0.004456222390165313,5.990755567851011,0.4630889252751697,7.552551129611196,0.003020922045660769,5.910098526076826,0.42956861927744117,5.026640860315979,0.3678629132885054
Macro + Event||XGBoost||lb=60||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=60||shift=1,Macro + Event,XGBoost,60,1,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.03, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""min_child_weight"": 1}",8.491067999359538,7.004566150707204,0.5413934715097475,0.0043617525401671575,5.8939666748046875,0.45586250823060304,7.347139852050511,0.002867801534543398,5.641711841930043,0.41048897412991164,4.64312744140625,0.3356772627450047
Macro + Event||RandomForest||lb=90||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=90||shift=1,Macro + Event,RandomForest,90,1,"{""n_estimators"": 500, ""max_depth"": 10, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",6.892910836707007,5.5007778186117955,0.4291114418079134,0.0029421686724167982,4.562489912704867,0.35416063388175284,7.353365436117228,0.002870477704566399,5.667979659382668,0.41194934392234245,4.56548798374979,0.3349029917940572
Macro + Event||XGBoost||lb=90||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=90||shift=1,Macro + Event,XGBoost,90,1,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""min_child_weight"": 7}",6.767971343873474,5.510363029711175,0.4298344307734196,0.0028411497349346087,4.764567057291667,0.3679450123932875,7.722654919001706,0.0031513665449660424,6.052344753317637,0.4393589216808084,4.9014892578125,0.3656405915176038
Macro + Sentiment (Direct)||RandomWalk||lb=5||shift=1||HOLDOUT,Macro + Sentiment (Direct)||RandomWalk||lb=5||shift=1,Macro + Sentiment (Direct),RandomWalk,5,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Sentiment (Direct)||RandomWalk||lb=10||shift=1||HOLDOUT,Macro + Sentiment (Direct)||RandomWalk||lb=10||shift=1,Macro + Sentiment (Direct),RandomWalk,10,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Sentiment (Direct)||RandomWalk||lb=20||shift=1||HOLDOUT,Macro + Sentiment (Direct)||RandomWalk||lb=20||shift=1,Macro + Sentiment (Direct),RandomWalk,20,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Sentiment (Direct)||RandomWalk||lb=30||shift=1||HOLDOUT,Macro + Sentiment (Direct)||RandomWalk||lb=30||shift=1,Macro + Sentiment (Direct),RandomWalk,30,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Sentiment (Direct)||RandomWalk||lb=60||shift=1||HOLDOUT,Macro + Sentiment (Direct)||RandomWalk||lb=60||shift=1,Macro + Sentiment (Direct),RandomWalk,60,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Sentiment (Direct)||RandomWalk||lb=90||shift=1||HOLDOUT,Macro + Sentiment (Direct)||RandomWalk||lb=90||shift=1,Macro + Sentiment (Direct),RandomWalk,90,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.004439807005719989,5.833770751953125,0.44207933501467794,7.11910748895433,0.0027351016860013514,5.429282495530985,0.39834901836294817,4.44000244140625,0.3331910741396653
Macro + Sentiment (Direct)||SARIMA||lb=5||shift=1||HOLDOUT,Macro + Sentiment (Direct)||SARIMA||lb=5||shift=1,Macro + Sentiment (Direct),SARIMA,5,1,"{""order_p"": 2, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 0, ""seasonal_D"": 1, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.678768965423195,38.42429904862512,2.945489986415111,0.17720981025568378,34.66454092618858,2.57513930284068,56.401715053796615,0.1629338194331013,48.515497904185416,3.509836843007931,49.837783614153295,3.6407708079876455
Macro + Sentiment (Direct)||SARIMA||lb=10||shift=1||HOLDOUT,Macro + Sentiment (Direct)||SARIMA||lb=10||shift=1,Macro + Sentiment (Direct),SARIMA,10,1,"{""order_p"": 2, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 0, ""seasonal_D"": 1, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.678768965423195,38.42429904862512,2.945489986415111,0.17720981025568378,34.66454092618858,2.57513930284068,56.401715053796615,0.1629338194331013,48.515497904185416,3.509836843007931,49.837783614153295,3.6407708079876455
Macro + Sentiment (Direct)||SARIMA||lb=20||shift=1||HOLDOUT,Macro + Sentiment (Direct)||SARIMA||lb=20||shift=1,Macro + Sentiment (Direct),SARIMA,20,1,"{""order_p"": 2, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 0, ""seasonal_D"": 1, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.678768965423195,38.42429904862512,2.945489986415111,0.17720981025568378,34.66454092618858,2.57513930284068,56.401715053796615,0.1629338194331013,48.515497904185416,3.509836843007931,49.837783614153295,3.6407708079876455
